time	V(bpsksignal)	V(carriersignal)	V(demodedsignal)	V(injectedcarrier)	V(modulatingsignal)
1.683329834188949e-03	6.498848e-01	-4.330677e+00	5.070462e+00	-4.330677e+00	5.000000e+00
1.684382313428325e-03	5.778382e-01	-4.156071e+00	5.070465e+00	-4.156071e+00	5.000000e+00
1.685614702042428e-03	4.835279e-01	-3.928587e+00	5.070462e+00	-3.928587e+00	5.000000e+00
1.686374356578129e-03	4.202646e-01	-3.776541e+00	5.070464e+00	-3.776541e+00	5.000000e+00
1.686966637643310e-03	3.683231e-01	-3.652010e+00	5.070463e+00	-3.652010e+00	5.000000e+00
1.687426894907054e-03	3.264207e-01	-3.551736e+00	5.070463e+00	-3.551736e+00	5.000000e+00
1.687758069757170e-03	2.954710e-01	-3.477743e+00	5.070463e+00	-3.477743e+00	5.000000e+00
1.688005998602723e-03	2.718638e-01	-3.421361e+00	5.070463e+00	-3.421361e+00	5.000000e+00
1.688125377335474e-03	2.603690e-01	-3.393917e+00	5.070463e+00	-3.393917e+00	5.000000e+00
1.688292235896205e-03	2.441618e-01	-3.355237e+00	5.070463e+00	-3.355237e+00	5.000000e+00
1.688390002932270e-03	2.345901e-01	-3.332402e+00	5.070463e+00	-3.332402e+00	5.000000e+00
1.688530707513565e-03	2.207181e-01	-3.299317e+00	5.070463e+00	-3.299317e+00	5.000000e+00
1.688678444247742e-03	2.060309e-01	-3.264301e+00	5.070463e+00	-3.264301e+00	5.000000e+00
1.688843808641423e-03	1.894468e-01	-3.224774e+00	5.070463e+00	-3.224774e+00	5.000000e+00
1.689010654587967e-03	1.725598e-01	-3.184540e+00	5.070463e+00	-3.184540e+00	5.000000e+00
1.689215175301010e-03	1.516462e-01	-3.134744e+00	5.070463e+00	-3.134744e+00	5.000000e+00
1.689445720331018e-03	1.277922e-01	-3.077991e+00	5.070463e+00	-3.077991e+00	5.000000e+00
1.689745291924134e-03	9.637097e-02	-3.003284e+00	5.070463e+00	-3.003284e+00	5.000000e+00
1.690111969235874e-03	5.727676e-02	-2.910396e+00	5.070463e+00	-2.910396e+00	5.000000e+00
1.690632335261515e-03	6.323250e-04	-2.775935e+00	5.070463e+00	-2.775935e+00	5.000000e+00
1.691418737106053e-03	-8.744942e-02	-2.567148e+00	5.070463e+00	-2.567148e+00	5.000000e+00
1.692991540795130e-03	-2.717539e-01	-2.131301e+00	5.070463e+00	-2.131301e+00	5.000000e+00
1.695615384053404e-03	-5.991977e-01	-1.360110e+00	5.070463e+00	-1.360110e+00	5.000000e+00
1.697688064058550e-03	-8.708061e-01	-7.237644e-01	5.070463e+00	-7.237644e-01	5.000000e+00
1.699853634969877e-03	-1.161163e+00	-4.598128e-02	5.070463e+00	-4.598128e-02	5.000000e+00
1.702488432743947e-03	-1.516078e+00	7.785829e-01	5.070463e+00	7.785829e-01	5.000000e+00
1.706212699549369e-03	-2.002790e+00	1.902586e+00	5.070463e+00	1.902586e+00	5.000000e+00
1.713205047043418e-03	-2.783985e+00	3.688636e+00	5.070463e+00	3.688636e+00	5.000000e+00
1.720742172077721e-03	-3.293348e+00	4.822137e+00	5.070463e+00	4.822137e+00	5.000000e+00
1.724885646364834e-03	-3.382605e+00	4.999871e+00	5.070463e+00	4.999871e+00	5.000000e+00
1.726457496254652e-03	-3.379026e+00	4.979049e+00	5.070463e+00	4.979049e+00	5.000000e+00
1.728871988694381e-03	-3.332989e+00	4.852760e+00	5.070463e+00	4.852760e+00	5.000000e+00
1.730825956949139e-03	-3.260725e+00	4.668732e+00	5.070463e+00	4.668732e+00	5.000000e+00
1.733231314716140e-03	-3.130499e+00	4.346063e+00	5.070463e+00	4.346063e+00	5.000000e+00
1.736576744264201e-03	-2.878958e+00	3.734568e+00	5.070463e+00	3.734568e+00	5.000000e+00
1.740102318949290e-03	-2.536533e+00	2.912860e+00	5.070463e+00	2.912860e+00	5.000000e+00
1.742476714059900e-03	-2.268928e+00	2.276468e+00	5.070463e+00	2.276468e+00	5.000000e+00
1.744936371707912e-03	-1.968110e+00	1.564084e+00	5.070463e+00	1.564084e+00	5.000000e+00
1.746520225442943e-03	-1.764550e+00	1.084514e+00	5.070463e+00	1.084514e+00	5.000000e+00
1.748074499821077e-03	-1.559884e+00	6.034392e-01	5.070463e+00	6.034392e-01	5.000000e+00
1.749977945326329e-03	-1.305219e+00	6.928678e-03	5.070463e+00	6.928678e-03	5.000000e+00
1.751481427174228e-03	-1.103139e+00	-4.647323e-01	5.070463e+00	-4.647323e-01	5.000000e+00
1.752984441215165e-03	-9.022542e-01	-9.321048e-01	5.070463e+00	-9.321048e-01	5.000000e+00
1.754505270433604e-03	-7.020226e-01	-1.396545e+00	5.070463e+00	-1.396545e+00	5.000000e+00
1.756810406708917e-03	-4.085621e-01	-2.074853e+00	5.070463e+00	-2.074853e+00	5.000000e+00
1.760313799974769e-03	2.032451e-03	-3.018105e+00	5.070463e+00	-3.018105e+00	5.000000e+00
1.764641402865864e-03	4.240132e-01	-3.977846e+00	5.070463e+00	-3.977846e+00	5.000000e+00
1.770862477966690e-03	8.084485e-01	-4.831991e+00	5.070463e+00	-4.831991e+00	5.000000e+00
1.774932975944985e-03	8.965940e-01	-4.999956e+00	5.070463e+00	-4.999956e+00	5.000000e+00
1.776475088276280e-03	9.009871e-01	-4.978540e+00	5.070463e+00	-4.978540e+00	5.000000e+00
1.777452948767203e-03	8.951276e-01	-4.940732e+00	5.070463e+00	-4.940732e+00	5.000000e+00
1.778039660876239e-03	8.840398e-01	-4.909086e+00	5.070463e+00	-4.909086e+00	5.000000e+00
1.778422527476608e-03	8.743225e-01	-4.884835e+00	5.070463e+00	-4.884835e+00	5.000000e+00
1.778678083009866e-03	8.674425e-01	-4.867074e+00	5.070463e+00	-4.867074e+00	5.000000e+00
1.778934728507428e-03	8.598851e-01	-4.847975e+00	5.070463e+00	-4.847975e+00	5.000000e+00
1.779242116917385e-03	8.499210e-01	-4.823440e+00	5.070463e+00	-4.823440e+00	5.000000e+00
1.779565223309177e-03	8.386375e-01	-4.795712e+00	5.070463e+00	-4.795712e+00	5.000000e+00
1.779904604165790e-03	8.260370e-01	-4.764458e+00	5.070463e+00	-4.764458e+00	5.000000e+00
1.780576718657435e-03	7.986698e-01	-4.696185e+00	5.070463e+00	-4.696185e+00	5.000000e+00
1.781190481275335e-03	7.706103e-01	-4.626521e+00	5.070463e+00	-4.626521e+00	5.000000e+00
1.782006108999905e-03	7.287078e-01	-4.523318e+00	5.070463e+00	-4.523318e+00	5.000000e+00
1.782869142849941e-03	6.788118e-01	-4.401190e+00	5.070463e+00	-4.401190e+00	5.000000e+00
1.784105303966770e-03	5.976040e-01	-4.203821e+00	5.070463e+00	-4.203821e+00	5.000000e+00
1.785692356734150e-03	4.772312e-01	-3.913449e+00	5.070463e+00	-3.913449e+00	5.000000e+00
1.786628923795298e-03	3.982185e-01	-3.723648e+00	5.070463e+00	-3.723648e+00	5.000000e+00
1.787205503857936e-03	3.467510e-01	-3.600346e+00	5.070463e+00	-3.600346e+00	5.000000e+00
1.787603539871806e-03	3.099922e-01	-3.512459e+00	5.070463e+00	-3.512459e+00	5.000000e+00
1.787902546376250e-03	2.817575e-01	-3.444989e+00	5.070463e+00	-3.444989e+00	5.000000e+00
1.788029185515820e-03	2.696362e-01	-3.416046e+00	5.070463e+00	-3.416046e+00	5.000000e+00
1.788202506547745e-03	2.528973e-01	-3.376083e+00	5.070463e+00	-3.376083e+00	5.000000e+00
1.788307748190136e-03	2.426469e-01	-3.351622e+00	5.070463e+00	-3.351622e+00	5.000000e+00
1.788441292299648e-03	2.295481e-01	-3.320372e+00	5.070463e+00	-3.320372e+00	5.000000e+00
1.788599160621230e-03	2.139340e-01	-3.283128e+00	5.070463e+00	-3.283128e+00	5.000000e+00
1.788746743544142e-03	1.992118e-01	-3.248018e+00	5.070463e+00	-3.248018e+00	5.000000e+00
1.788923689319870e-03	1.813988e-01	-3.205555e+00	5.070463e+00	-3.205555e+00	5.000000e+00
1.789106891075389e-03	1.627656e-01	-3.161174e+00	5.070463e+00	-3.161174e+00	5.000000e+00
1.789343278005927e-03	1.384386e-01	-3.103290e+00	5.070463e+00	-3.103290e+00	5.000000e+00
1.789608067522308e-03	1.108254e-01	-3.037639e+00	5.070463e+00	-3.037639e+00	5.000000e+00
1.789974616470136e-03	7.199994e-02	-2.945374e+00	5.070463e+00	-2.945374e+00	5.000000e+00
1.790421884691417e-03	2.370180e-02	-2.830680e+00	5.070463e+00	-2.830680e+00	5.000000e+00
1.791228303674546e-03	-6.585161e-02	-2.618302e+00	5.070463e+00	-2.618302e+00	5.000000e+00
1.792825591520900e-03	-2.518249e-01	-2.178345e+00	5.070463e+00	-2.178345e+00	5.000000e+00
1.795600239822739e-03	-5.972216e-01	-1.364687e+00	5.070463e+00	-1.364687e+00	5.000000e+00
1.797704601315952e-03	-8.730140e-01	-7.186234e-01	5.070463e+00	-7.186234e-01	5.000000e+00
1.799914007770443e-03	-1.169296e+00	-2.701512e-02	5.070463e+00	-2.701512e-02	5.000000e+00
1.802622161589156e-03	-1.533971e+00	8.200546e-01	5.070463e+00	8.200546e-01	5.000000e+00
1.806385420540956e-03	-2.024561e+00	1.952653e+00	5.070463e+00	1.952653e+00	5.000000e+00
1.813470068722564e-03	-2.808573e+00	3.744330e+00	5.070463e+00	3.744330e+00	5.000000e+00
1.821022743215503e-03	-3.303933e+00	4.844688e+00	5.070463e+00	4.844688e+00	5.000000e+00
1.824995798515062e-03	-3.382997e+00	5.000000e+00	5.070463e+00	5.000000e+00	5.000000e+00
1.826498438385875e-03	-3.378664e+00	4.977856e+00	5.070463e+00	4.977856e+00	5.000000e+00
1.828938544677999e-03	-3.331031e+00	4.847681e+00	5.070463e+00	4.847681e+00	5.000000e+00
1.830953875552172e-03	-3.254930e+00	4.654197e+00	5.070463e+00	4.654197e+00	5.000000e+00
1.833341788501845e-03	-3.123460e+00	4.328798e+00	5.070463e+00	4.328798e+00	5.000000e+00
1.836763121315766e-03	-2.862725e+00	3.695380e+00	5.070463e+00	3.695380e+00	5.000000e+00
1.840349841369346e-03	-2.509913e+00	2.849308e+00	5.070463e+00	2.849308e+00	5.000000e+00
1.842787174714636e-03	-2.232135e+00	2.189202e+00	5.070463e+00	2.189202e+00	5.000000e+00
1.845413247906667e-03	-1.907577e+00	1.421106e+00	5.070463e+00	1.421106e+00	5.000000e+00
1.847122045131943e-03	-1.685766e+00	8.992169e-01	5.070463e+00	8.992169e-01	5.000000e+00
1.848729456839426e-03	-1.472585e+00	3.987291e-01	5.070463e+00	3.987291e-01	5.000000e+00
1.850258955061407e-03	-1.267441e+00	-8.134954e-02	5.070463e+00	-8.134954e-02	5.000000e+00
1.852286032697350e-03	-9.954193e-01	-7.157114e-01	5.070463e+00	-7.157114e-01	5.000000e+00
1.853845184500376e-03	-7.884190e-01	-1.196283e+00	5.070463e+00	-1.196283e+00	5.000000e+00
1.855545814357103e-03	-5.677549e-01	-1.707225e+00	5.070463e+00	-1.707225e+00	5.000000e+00
1.858571295243125e-03	-1.958782e-01	-2.564461e+00	5.070463e+00	-2.564461e+00	5.000000e+00
1.863645404491696e-03	3.365615e-01	-3.780607e+00	5.070463e+00	-3.780607e+00	5.000000e+00
1.869959655998006e-03	7.711609e-01	-4.751351e+00	5.070463e+00	-4.751351e+00	5.000000e+00
1.874573924209115e-03	8.934836e-01	-4.998209e+00	5.070463e+00	-4.998209e+00	5.000000e+00
1.876341603547339e-03	9.016574e-01	-4.982246e+00	5.070463e+00	-4.982246e+00	5.000000e+00
1.877804186963297e-03	8.897768e-01	-4.922591e+00	5.070463e+00	-4.922591e+00	5.000000e+00
1.878750507341233e-03	8.657228e-01	-4.861813e+00	5.070463e+00	-4.861813e+00	5.000000e+00
1.879215514314743e-03	8.505020e-01	-4.825634e+00	5.070463e+00	-4.825634e+00	5.000000e+00
1.879596683950327e-03	8.374409e-01	-4.792906e+00	5.070463e+00	-4.792906e+00	5.000000e+00
1.879967573323653e-03	8.236510e-01	-4.758421e+00	5.070463e+00	-4.758421e+00	5.000000e+00
1.880332191750702e-03	8.090529e-01	-4.722000e+00	5.070463e+00	-4.722000e+00	5.000000e+00
1.880719420711717e-03	7.924268e-01	-4.680607e+00	5.070463e+00	-4.680607e+00	5.000000e+00
1.881333983732732e-03	7.635999e-01	-4.609237e+00	5.070463e+00	-4.609237e+00	5.000000e+00
1.882020234674277e-03	7.279400e-01	-4.521425e+00	5.070463e+00	-4.521425e+00	5.000000e+00
1.882823765891380e-03	6.815798e-01	-4.407937e+00	5.070463e+00	-4.407937e+00	5.000000e+00
1.884047091598404e-03	6.017036e-01	-4.213694e+00	5.070463e+00	-4.213694e+00	5.000000e+00
1.885168068742976e-03	5.188940e-01	-4.013825e+00	5.070463e+00	-4.013825e+00	5.000000e+00
1.886172485981568e-03	4.374481e-01	-3.817800e+00	5.070463e+00	-3.817800e+00	5.000000e+00
1.887068986661201e-03	3.591411e-01	-3.629973e+00	5.070463e+00	-3.629973e+00	5.000000e+00
1.887567934804807e-03	3.133180e-01	-3.520411e+00	5.070463e+00	-3.520411e+00	5.000000e+00
1.887909080844642e-03	2.811346e-01	-3.443501e+00	5.070463e+00	-3.443501e+00	5.000000e+00
1.888173814914574e-03	2.556779e-01	-3.382726e+00	5.070463e+00	-3.382726e+00	5.000000e+00
1.888298244931528e-03	2.435741e-01	-3.353837e+00	5.070463e+00	-3.353837e+00	5.000000e+00
1.888462810615483e-03	2.274256e-01	-3.315314e+00	5.070463e+00	-3.315314e+00	5.000000e+00
1.888557755646319e-03	2.180379e-01	-3.292927e+00	5.070463e+00	-3.292927e+00	5.000000e+00
1.888706990899676e-03	2.031785e-01	-3.257503e+00	5.070463e+00	-3.257503e+00	5.000000e+00
1.888855041523207e-03	1.883145e-01	-3.222076e+00	5.070463e+00	-3.222076e+00	5.000000e+00
1.889013649773110e-03	1.722584e-01	-3.183815e+00	5.070463e+00	-3.183815e+00	5.000000e+00
1.889188363635867e-03	1.544122e-01	-3.141302e+00	5.070463e+00	-3.141302e+00	5.000000e+00
1.889389141109300e-03	1.336912e-01	-3.091980e+00	5.070463e+00	-3.091980e+00	5.000000e+00
1.889632149487629e-03	1.083087e-01	-3.031626e+00	5.070463e+00	-3.031626e+00	5.000000e+00
1.889929491137295e-03	7.682249e-02	-2.956818e+00	5.070463e+00	-2.956818e+00	5.000000e+00
1.890321349466119e-03	3.464393e-02	-2.856658e+00	5.070463e+00	-2.856658e+00	5.000000e+00
1.890841884845222e-03	-2.255562e-02	-2.720942e+00	5.070463e+00	-2.720942e+00	5.000000e+00
1.891576240111985e-03	-1.054367e-01	-2.524562e+00	5.070463e+00	-2.524562e+00	5.000000e+00
1.893044950645512e-03	-2.781988e-01	-2.116110e+00	5.070463e+00	-2.116110e+00	5.000000e+00
1.895982371712566e-03	-6.465339e-01	-1.248813e+00	5.070463e+00	-1.248813e+00	5.000000e+00
1.898324347381439e-03	-9.556521e-01	-5.254498e-01	5.070463e+00	-5.254498e-01	5.000000e+00
1.900707021897487e-03	-1.276312e+00	2.220444e-01	5.070463e+00	2.220444e-01	5.000000e+00
1.903500454875737e-03	-1.650984e+00	1.090856e+00	5.070463e+00	1.090856e+00	5.000000e+00
1.907905237724178e-03	-2.211693e+00	2.382638e+00	5.070463e+00	2.382638e+00	5.000000e+00
1.915466941255068e-03	-2.979488e+00	4.129556e+00	5.070463e+00	4.129556e+00	5.000000e+00
1.922604942535313e-03	-3.351470e+00	4.943492e+00	5.070463e+00	4.943492e+00	5.000000e+00
1.925604128109459e-03	-3.383341e+00	4.996398e+00	5.070463e+00	4.996398e+00	5.000000e+00
1.927483621848177e-03	-3.365510e+00	4.939244e+00	5.070463e+00	4.939244e+00	5.000000e+00
1.929452234349001e-03	-3.314697e+00	4.805634e+00	5.070463e+00	4.805634e+00	5.000000e+00
1.931829045511639e-03	-3.211858e+00	4.546741e+00	5.070463e+00	4.546741e+00	5.000000e+00
1.934661188059039e-03	-3.032542e+00	4.106728e+00	5.070463e+00	4.106728e+00	5.000000e+00
1.939549802139378e-03	-2.595080e+00	3.052158e+00	5.070463e+00	3.052158e+00	5.000000e+00
1.942736025182456e-03	-2.238200e+00	2.203638e+00	5.070463e+00	2.203638e+00	5.000000e+00
1.945266807835536e-03	-1.926203e+00	1.465154e+00	5.070463e+00	1.465154e+00	5.000000e+00
1.946761107655547e-03	-1.733140e+00	1.010519e+00	5.070463e+00	1.010519e+00	5.000000e+00
1.948181203315345e-03	-1.545637e+00	5.701489e-01	5.070463e+00	5.701489e-01	5.000000e+00
1.949800459588574e-03	-1.329070e+00	6.268582e-02	5.070463e+00	6.268582e-02	5.000000e+00
1.951141422726130e-03	-1.148797e+00	-3.582812e-01	5.070463e+00	-3.582812e-01	5.000000e+00
1.952543762015470e-03	-9.609228e-01	-7.957484e-01	5.070463e+00	-7.957484e-01	5.000000e+00
1.954010847601794e-03	-7.666658e-01	-1.246750e+00	5.070463e+00	-1.246750e+00	5.000000e+00
1.956029690831102e-03	-5.062990e-01	-1.849292e+00	5.070463e+00	-1.849292e+00	5.000000e+00
1.959976035915706e-03	-3.538293e-02	-2.932832e+00	5.070463e+00	-2.932832e+00	5.000000e+00
1.964198874744983e-03	3.861861e-01	-3.892090e+00	5.070463e+00	-3.892090e+00	5.000000e+00
1.969806092206195e-03	7.640247e-01	-4.736105e+00	5.070463e+00	-4.736105e+00	5.000000e+00
1.974511902722725e-03	8.929814e-01	-4.997649e+00	5.070463e+00	-4.997649e+00	5.000000e+00
1.976318535215395e-03	9.017190e-01	-4.982851e+00	5.070463e+00	-4.982851e+00	5.000000e+00
1.977812031725694e-03	8.896043e-01	-4.922159e+00	5.070463e+00	-4.922159e+00	5.000000e+00
1.978653733797059e-03	8.686145e-01	-4.868821e+00	5.070463e+00	-4.868821e+00	5.000000e+00
1.979104409591257e-03	8.541918e-01	-4.834654e+00	5.070463e+00	-4.834654e+00	5.000000e+00
1.979539625781233e-03	8.394790e-01	-4.797980e+00	5.070463e+00	-4.797980e+00	5.000000e+00
1.979841825679116e-03	8.284414e-01	-4.770403e+00	5.070463e+00	-4.770403e+00	5.000000e+00
1.980203404078211e-03	8.143243e-01	-4.735148e+00	5.070463e+00	-4.735148e+00	5.000000e+00
1.980800766794878e-03	7.887845e-01	-4.671559e+00	5.070463e+00	-4.671559e+00	5.000000e+00
1.981455632902045e-03	7.575442e-01	-4.594291e+00	5.070463e+00	-4.594291e+00	5.000000e+00
1.982224526582524e-03	7.166198e-01	-4.493653e+00	5.070463e+00	-4.493653e+00	5.000000e+00
1.983162437255341e-03	6.605782e-01	-4.356721e+00	5.070463e+00	-4.356721e+00	5.000000e+00
1.984278086641416e-03	5.853518e-01	-4.174186e+00	5.070463e+00	-4.174186e+00	5.000000e+00
1.985703189160224e-03	4.763519e-01	-3.911330e+00	5.070463e+00	-3.911330e+00	5.000000e+00
1.986581730099036e-03	4.023357e-01	-3.733526e+00	5.070463e+00	-3.733526e+00	5.000000e+00
1.987172363761159e-03	3.497648e-01	-3.607562e+00	5.070463e+00	-3.607562e+00	5.000000e+00
1.987627167638436e-03	3.077814e-01	-3.507172e+00	5.070463e+00	-3.507172e+00	5.000000e+00
1.987931221655320e-03	2.790230e-01	-3.438455e+00	5.070463e+00	-3.438455e+00	5.000000e+00
1.988073835794303e-03	2.653410e-01	-3.405789e+00	5.070463e+00	-3.405789e+00	5.000000e+00
1.988232836967130e-03	2.499497e-01	-3.369049e+00	5.070463e+00	-3.369049e+00	5.000000e+00
1.988368333258716e-03	2.367164e-01	-3.337474e+00	5.070463e+00	-3.337474e+00	5.000000e+00
1.988517027284807e-03	2.220729e-01	-3.302545e+00	5.070463e+00	-3.302545e+00	5.000000e+00
1.988667540794424e-03	2.071234e-01	-3.266895e+00	5.070463e+00	-3.266895e+00	5.000000e+00
1.988814780766864e-03	1.923778e-01	-3.231738e+00	5.070463e+00	-3.231738e+00	5.000000e+00
1.988987338328017e-03	1.749430e-01	-3.190184e+00	5.070463e+00	-3.190184e+00	5.000000e+00
1.989169953237007e-03	1.563062e-01	-3.145799e+00	5.070463e+00	-3.145799e+00	5.000000e+00
1.989400450713215e-03	1.325108e-01	-3.089187e+00	5.070463e+00	-3.089187e+00	5.000000e+00
1.989662148389627e-03	1.051429e-01	-3.024126e+00	5.070463e+00	-3.024126e+00	5.000000e+00
1.990018672797121e-03	6.728766e-02	-2.934178e+00	5.070463e+00	-2.934178e+00	5.000000e+00
1.990459010673806e-03	1.964720e-02	-2.821058e+00	5.070463e+00	-2.821058e+00	5.000000e+00
1.991194672208237e-03	-6.205744e-02	-2.627297e+00	5.070463e+00	-2.627297e+00	5.000000e+00
1.992652165536254e-03	-2.311260e-01	-2.227256e+00	5.070463e+00	-2.227256e+00	5.000000e+00
1.995567152192289e-03	-5.929335e-01	-1.374684e+00	5.070463e+00	-1.374684e+00	5.000000e+00
1.997588404630092e-03	-8.576061e-01	-7.547292e-01	5.070463e+00	-7.547292e-01	5.000000e+00
1.999758119459343e-03	-1.148264e+00	-7.598609e-02	5.070463e+00	-7.598609e-02	5.000000e+00
2.000001000000000e-03	-1.181073e+00	3.141593e-04	5.070463e+00	3.141593e-04	5.000000e+00
2.000001100000000e-03	-1.181091e+00	3.455752e-04	5.070463e+00	3.455752e-04	4.000000e+00
2.000001300000000e-03	-1.181135e+00	4.084070e-04	5.070463e+00	4.084070e-04	2.000000e+00
2.000001637979332e-03	-1.181253e+00	5.145864e-04	5.070463e+00	5.145864e-04	-1.379793e+00
2.000001965726009e-03	-1.181414e+00	6.175510e-04	5.070463e+00	6.175510e-04	-4.657260e+00
2.000002000000000e-03	-1.181433e+00	6.283185e-04	5.070463e+00	6.283185e-04	-5.000000e+00
2.000002003427399e-03	-1.181435e+00	6.293953e-04	5.070463e+00	6.293953e-04	-5.000000e+00
2.000002010282197e-03	-1.181439e+00	6.315488e-04	5.070463e+00	6.315488e-04	-5.000000e+00
2.000002023991793e-03	-1.181447e+00	6.358558e-04	5.070463e+00	6.358558e-04	-5.000000e+00
2.000002051410986e-03	-1.181463e+00	6.444698e-04	5.070463e+00	6.444698e-04	-5.000000e+00
2.000002106249371e-03	-1.181494e+00	6.616978e-04	5.070463e+00	6.616978e-04	-5.000000e+00
2.000002215926141e-03	-1.181556e+00	6.961537e-04	5.070463e+00	6.961537e-04	-5.000000e+00
2.000002435279682e-03	-1.181677e+00	7.650657e-04	5.070463e+00	7.650657e-04	-5.000000e+00
2.000002873986764e-03	-1.181906e+00	9.028896e-04	5.070463e+00	9.028896e-04	-5.000000e+00
2.000003751400928e-03	-1.182324e+00	1.178537e-03	5.070463e+00	1.178537e-03	-5.000000e+00
2.000005506229255e-03	-1.183028e+00	1.729833e-03	5.070463e+00	1.729833e-03	-5.000000e+00
2.000007747244647e-03	-1.183743e+00	2.433869e-03	5.070463e+00	2.433869e-03	-5.000000e+00
2.000010403838702e-03	-1.184428e+00	3.268462e-03	5.070463e+00	3.268462e-03	-5.000000e+00
2.000013404923555e-03	-1.185084e+00	4.211280e-03	5.070463e+00	4.211280e-03	-5.000000e+00
2.000017119364902e-03	-1.185810e+00	5.378206e-03	5.070463e+00	5.378206e-03	-5.000000e+00
2.000021689218451e-03	-1.186650e+00	6.813867e-03	5.070463e+00	6.813867e-03	-5.000000e+00
2.000027632175283e-03	-1.187720e+00	8.680900e-03	5.070463e+00	8.680900e-03	-5.000000e+00
2.000035422625826e-03	-1.189134e+00	1.112834e-02	5.070463e+00	1.112834e-02	-5.000000e+00
2.000047057894712e-03	-1.191311e+00	1.478365e-02	5.070463e+00	1.478365e-02	-5.000000e+00
2.000062727811224e-03	-1.194381e+00	1.970647e-02	5.070463e+00	1.970647e-02	-5.000000e+00
2.000079355532743e-03	-1.197771e+00	2.493017e-02	5.070463e+00	2.493017e-02	-5.000000e+00
2.000095858563306e-03	-1.200914e+00	3.011467e-02	5.070463e+00	3.011467e-02	-5.000000e+00
2.000111748960123e-03	-1.203126e+00	3.510668e-02	5.070463e+00	3.510668e-02	-5.000000e+00
2.000132788003192e-03	-1.204404e+00	4.171610e-02	5.070463e+00	4.171610e-02	-5.000000e+00
2.000162739857670e-03	-1.203579e+00	5.112534e-02	5.070463e+00	5.112534e-02	-5.000000e+00
2.000195688291683e-03	-1.200149e+00	6.147574e-02	5.070463e+00	6.147574e-02	-5.000000e+00
2.000245723285082e-03	-1.191919e+00	7.719318e-02	5.070463e+00	7.719318e-02	-5.000000e+00
2.000331579592091e-03	-1.173580e+00	1.041613e-01	5.070463e+00	1.041613e-01	-5.000000e+00
2.000375198424649e-03	-1.163233e+00	1.178611e-01	5.070463e+00	1.178611e-01	-5.000000e+00
2.000393413115462e-03	-1.158869e+00	1.235818e-01	5.070463e+00	1.235818e-01	-5.000000e+00
2.000403009132564e-03	-1.156568e+00	1.265955e-01	5.070463e+00	1.265955e-01	-5.000000e+00
2.000412388091124e-03	-1.154309e+00	1.295410e-01	5.070463e+00	1.295410e-01	-5.000000e+00
2.000431060828623e-03	-1.149790e+00	1.354052e-01	5.070463e+00	1.354052e-01	-5.000000e+00
2.000468406303622e-03	-1.140678e+00	1.471329e-01	5.070463e+00	1.471329e-01	-5.000000e+00
